Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
262,Washing Machine,0.272,21:02,2024-06-20,35.9,Summer,3
262,Dishwasher,0.293,05:02,2024-03-15,27.3,Spring,4
49,Lights,0.062,12:26,2024-07-15,26.4,Fall,1
171,Computer,0.04,23:32,2024-04-23,28.9,Summer,5
181,Air Conditioning,0.224,10:35,2024-02-17,23.2,Winter,5
110,Oven,1.802,21:40,2024-02-27,23.5,Winter,4
123,Oven,0.277,22:05,2024-12-18,15.9,Winter,1
444,Computer,0.033,23:20,2024-03-17,24.9,Spring,4
232,Microwave,0.375,21:45,2024-06-20,36.1,Summer,4
202,Computer,0.037,03:04,2024-03-27,22.7,Spring,5
309,Washing Machine,0.88,13:18,2024-01-24,11.9,Winter,5
180,Lights,0.187,05:25,2024-12-27,7.5,Winter,2
345,Air Conditioning,2.123,20:24,2024-05-23,31.8,Summer,3
444,TV,0.126,16:36,2024-01-15,24.6,Winter,5
250,Air Conditioning,6.0,16:40,2024-05-13,39.7,Summer,4
172,Microwave,0.064,05:17,2024-05-10,28.3,Summer,2
221,Oven,0.305,16:05,2024-03-07,20.7,Spring,4
124,Oven,0.255,23:58,2024-12-28,20.9,Winter,3
253,Oven,2.19,12:21,2024-07-01,27.7,Fall,4
218,Dishwasher,0.32,16:15,2024-03-02,29.5,Spring,2
288,Dishwasher,0.425,12:09,2024-02-24,18.9,Winter,3
452,Heater,0.061,19:12,2024-03-27,33.8,Spring,2
342,Air Conditioning,2.712,07:13,2024-06-18,38.5,Summer,1
466,Washing Machine,0.98,05:14,2024-07-18,29.2,Fall,5
384,Dishwasher,0.255,04:29,2024-07-07,25.7,Fall,1
382,Dishwasher,0.281,07:54,2024-03-12,26.3,Spring,4
70,Computer,0.077,06:37,2024-01-24,20.5,Winter,1
306,TV,0.054,08:19,2024-05-04,44.9,Summer,1
393,Lights,0.069,13:25,2024-06-06,42.6,Summer,5
331,TV,0.095,15:08,2024-01-12,25.7,Winter,5
74,Lights,0.066,10:01,2024-05-26,37.4,Summer,4
70,Oven,0.275,22:40,2024-01-25,26.9,Winter,1
393,Washing Machine,0.672,11:04,2024-01-02,27.1,Winter,1
361,Fridge,0.341,09:45,2024-09-13,33.8,Fall,5
193,Microwave,0.054,17:34,2024-09-04,33.4,Fall,5
408,Fridge,0.223,15:49,2024-06-02,29.0,Summer,2
290,Computer,0.083,06:03,2024-03-09,21.9,Spring,3
73,Heater,0.03,12:14,2024-05-11,34.9,Summer,4
432,Microwave,0.272,20:34,2024-06-01,40.4,Summer,1
446,Dishwasher,0.439,12:09,2024-12-03,20.0,Winter,1
379,Lights,0.081,12:28,2024-08-24,30.3,Fall,5
348,Air Conditioning,2.202,16:01,2024-03-20,29.5,Spring,4
48,Washing Machine,0.478,20:59,2024-11-25,27.2,Fall,4
316,Lights,0.187,15:36,2024-01-17,23.2,Winter,4
315,Computer,0.03,00:56,2024-06-02,39.0,Summer,1
278,Heater,0.05,03:21,2024-06-11,37.6,Summer,1
371,Heater,0.03,07:56,2024-09-13,27.3,Fall,2
240,Computer,0.201,16:50,2024-03-02,33.0,Spring,3
451,TV,0.445,18:49,2024-12-16,27.5,Winter,4
61,Computer,0.245,09:43,2024-03-19,22.9,Spring,2
155,Fridge,0.217,00:49,2024-03-15,26.0,Spring,2
441,Lights,0.35,05:13,2024-12-25,26.8,Winter,5
191,Air Conditioning,1.272,08:25,2024-09-01,32.7,Fall,3
301,Oven,2.622,19:37,2024-07-08,30.6,Fall,5
311,Microwave,0.053,16:09,2024-04-12,42.1,Summer,2
22,Heater,0.03,01:56,2024-08-20,26.9,Fall,1
91,Lights,0.476,20:12,2024-09-06,23.7,Fall,3
457,Microwave,0.234,08:51,2024-01-03,8.1,Winter,5
111,Fridge,0.141,23:13,2024-12-22,12.2,Winter,2
197,Lights,0.081,08:27,2024-01-19,27.2,Winter,4
405,Computer,0.095,20:48,2024-07-06,22.8,Fall,3
429,Lights,0.244,00:45,2024-12-20,21.0,Winter,1
293,Oven,1.865,13:35,2024-10-23,28.7,Fall,3
419,Washing Machine,0.206,01:40,2024-06-19,42.4,Summer,2
447,Dishwasher,0.3,12:31,2024-11-03,22.7,Fall,1
384,Oven,0.27,03:38,2024-03-17,29.2,Spring,3
446,Lights,0.219,03:49,2024-09-20,24.0,Fall,2
196,Heater,0.03,18:09,2024-03-18,30.0,Spring,4
78,Oven,1.537,09:56,2024-05-14,42.7,Summer,4
116,Dishwasher,0.376,18:21,2024-03-12,28.3,Spring,1
237,Lights,0.194,01:45,2024-06-17,32.5,Summer,2
269,Lights,0.464,22:48,2024-11-25,23.9,Fall,3
355,Dishwasher,0.289,18:16,2024-10-18,32.6,Fall,2
318,Fridge,0.254,22:19,2024-07-23,32.4,Fall,3
421,Fridge,0.223,21:02,2024-03-12,20.4,Spring,3
254,Microwave,0.166,07:52,2024-03-15,30.0,Spring,2
81,TV,0.088,13:25,2024-04-03,34.6,Summer,2
404,Heater,0.032,19:33,2024-03-22,21.7,Spring,3
295,Fridge,0.239,06:53,2024-03-15,27.2,Spring,3
118,Heater,0.042,20:50,2024-04-21,44.8,Summer,3
295,Washing Machine,0.824,07:31,2024-05-16,29.0,Summer,3
137,Washing Machine,0.205,00:44,2024-04-19,36.5,Summer,1
34,TV,0.04,04:22,2024-08-21,25.5,Fall,2
426,Lights,0.055,08:38,2024-04-25,39.9,Summer,2
110,Air Conditioning,2.056,00:31,2024-04-16,42.6,Summer,1
303,Computer,0.235,16:21,2024-03-02,21.2,Spring,1
52,Computer,0.056,20:11,2024-03-08,31.6,Spring,1
269,Heater,0.035,09:36,2024-10-08,26.6,Fall,3
409,Lights,0.585,20:23,2024-12-05,20.1,Winter,2
108,Dishwasher,0.29,12:40,2024-04-10,28.7,Summer,2
388,Computer,0.065,06:12,2024-04-27,30.2,Summer,2
293,TV,0.499,17:42,2024-05-12,41.2,Summer,4
405,Computer,0.03,01:16,2024-12-04,16.8,Winter,3
407,Computer,0.087,18:38,2024-10-11,31.9,Fall,1
244,Oven,1.215,08:57,2024-07-16,25.4,Fall,2
231,Fridge,0.4,07:52,2024-05-24,36.5,Summer,4
240,Washing Machine,1.12,15:21,2024-03-04,29.3,Spring,4
22,Lights,0.091,15:16,2024-03-23,22.7,Spring,3
174,Dishwasher,0.827,10:34,2024-04-17,42.2,Summer,4
380,Air Conditioning,0.944,10:06,2024-09-25,27.7,Fall,3
153,Lights,0.085,10:16,2024-03-17,20.1,Spring,2
354,Dishwasher,0.836,09:13,2024-05-04,40.0,Summer,3
270,Lights,0.084,10:54,2024-03-06,20.7,Spring,4
258,Microwave,0.063,01:19,2024-07-04,29.5,Fall,4
127,Air Conditioning,1.17,00:51,2024-08-07,33.6,Fall,4
227,Heater,0.03,10:04,2024-06-24,41.5,Summer,4
425,Computer,0.227,19:15,2024-06-25,34.5,Summer,2
31,TV,0.072,00:03,2024-06-09,29.1,Summer,5
394,TV,0.069,11:25,2024-12-22,21.2,Winter,3
67,Air Conditioning,0.739,11:01,2024-03-10,24.2,Spring,5
318,Dishwasher,0.447,00:41,2024-11-13,24.9,Fall,3
141,Washing Machine,0.487,18:22,2024-12-05,27.3,Winter,4
93,Air Conditioning,1.163,04:11,2024-04-05,30.3,Summer,3
116,Computer,0.102,06:49,2024-02-19,12.1,Winter,4
173,TV,0.474,18:26,2024-03-21,20.8,Spring,2
151,Microwave,0.059,01:22,2024-02-13,24.5,Winter,3
374,Microwave,0.052,11:34,2024-04-18,28.2,Summer,2
195,Washing Machine,0.638,14:18,2024-02-14,5.8,Winter,3
395,Microwave,0.063,02:26,2024-11-02,27.8,Fall,1
84,Computer,0.156,17:48,2024-07-04,33.6,Fall,1
195,Heater,0.03,18:22,2024-05-16,33.4,Summer,5
347,Microwave,0.06,10:50,2024-03-07,20.3,Spring,3
440,TV,0.465,22:18,2024-06-03,32.2,Summer,3
313,Computer,0.321,11:45,2024-07-21,29.9,Fall,3
395,Oven,0.252,17:10,2024-01-09,20.4,Winter,3
386,Microwave,0.083,06:27,2024-12-21,19.1,Winter,5
351,Fridge,0.304,05:31,2024-03-18,31.9,Spring,4
430,Air Conditioning,0.482,10:20,2024-07-06,22.3,Fall,4
408,TV,0.06,15:20,2024-03-01,33.2,Spring,1
136,Oven,0.356,23:20,2024-11-22,27.2,Fall,2
48,TV,0.086,10:34,2024-06-15,41.1,Summer,2
387,Dishwasher,0.976,21:39,2024-09-01,27.6,Fall,2
42,Fridge,0.245,08:21,2024-09-21,29.4,Fall,2
23,Microwave,0.06,05:48,2024-03-03,24.6,Spring,5
264,Fridge,0.143,23:29,2024-12-25,6.3,Winter,2
81,Microwave,0.07,03:18,2024-09-28,29.8,Fall,2
25,Microwave,0.214,08:52,2024-04-06,43.5,Summer,2
393,TV,0.044,07:16,2024-09-22,24.0,Fall,3
130,Heater,0.03,13:40,2024-08-24,23.6,Fall,1
428,TV,0.179,16:44,2024-04-05,44.1,Summer,1
131,Oven,0.314,10:23,2024-03-17,27.8,Spring,5
414,TV,0.053,14:32,2024-07-10,27.0,Fall,4
471,Heater,2.042,11:00,2024-02-19,10.7,Winter,5
231,Fridge,0.239,05:49,2024-07-03,32.4,Fall,1
178,Heater,0.03,09:10,2024-06-08,40.5,Summer,3
288,Computer,0.07,08:09,2024-10-27,22.1,Fall,2
243,TV,0.07,08:11,2024-04-17,33.9,Summer,3
185,Microwave,0.276,09:19,2024-09-25,29.3,Fall,5
331,Washing Machine,0.877,15:12,2024-04-14,37.8,Summer,5
489,Washing Machine,0.244,02:48,2024-02-15,5.5,Winter,1
45,Fridge,0.181,20:50,2024-02-16,15.3,Winter,4
382,Lights,0.076,11:13,2024-04-10,44.4,Summer,1
274,Dishwasher,0.327,16:03,2024-05-23,38.7,Summer,5
272,Lights,0.075,08:41,2024-09-08,22.5,Fall,3
373,Oven,1.17,08:03,2024-07-24,25.6,Fall,2
466,Oven,1.632,14:32,2024-06-21,44.3,Summer,2
221,TV,0.552,22:16,2024-10-07,32.8,Fall,4
323,TV,0.076,01:01,2024-05-11,30.1,Summer,1
16,Oven,0.347,18:20,2024-08-26,33.5,Fall,5
50,Fridge,0.258,11:51,2024-03-16,27.6,Spring,2
490,Air Conditioning,0.642,03:04,2024-08-04,27.6,Fall,5
153,Microwave,0.055,00:44,2024-04-08,32.7,Summer,1
443,Microwave,0.068,22:39,2024-03-21,27.0,Spring,4
499,Fridge,0.299,15:23,2024-04-24,41.9,Summer,3
185,Lights,0.358,06:54,2024-03-06,32.5,Spring,5
457,Heater,0.03,20:25,2024-05-05,34.6,Summer,5
447,Heater,0.03,21:37,2024-03-28,22.2,Spring,3
264,Dishwasher,0.496,10:04,2024-08-06,32.1,Fall,1
313,Oven,0.32,23:36,2024-04-11,42.8,Summer,5
473,Microwave,0.339,12:05,2024-06-24,29.9,Summer,4
54,Heater,0.03,12:20,2024-09-12,31.2,Fall,5
135,Washing Machine,1.001,15:13,2024-03-13,27.9,Spring,4
465,Oven,0.474,04:58,2024-07-04,23.9,Fall,2
237,Washing Machine,0.241,00:52,2024-12-20,16.8,Winter,5
33,Washing Machine,0.615,13:56,2024-03-01,26.9,Spring,2
424,Computer,0.2,09:07,2024-12-02,10.1,Winter,1
271,Computer,0.192,13:50,2024-09-03,27.8,Fall,2
376,Dishwasher,0.423,17:10,2024-03-01,27.5,Spring,5
157,Washing Machine,0.72,10:08,2024-12-24,8.4,Winter,2
118,Lights,0.212,03:50,2024-03-01,28.4,Spring,2
497,Computer,0.069,03:57,2024-03-19,23.9,Spring,4
486,Microwave,0.055,01:14,2024-03-24,21.5,Spring,5
299,Washing Machine,0.782,08:20,2024-10-19,33.8,Fall,3
130,Air Conditioning,1.66,14:14,2024-03-08,29.5,Spring,2
173,Lights,0.604,17:43,2024-11-18,29.8,Fall,5
203,Oven,1.608,07:12,2024-11-14,31.3,Fall,5
95,Computer,0.056,23:18,2024-07-03,33.8,Fall,4
190,TV,0.061,09:43,2024-03-06,30.7,Spring,3
140,Microwave,0.065,00:14,2024-04-23,31.5,Summer,3
381,Heater,0.032,19:38,2024-09-10,32.8,Fall,5
390,Heater,0.03,02:04,2024-03-26,27.2,Spring,5
390,Washing Machine,0.219,21:46,2024-04-23,29.7,Summer,1
321,Dishwasher,0.908,14:06,2024-03-03,27.1,Spring,2
466,Computer,0.068,01:51,2024-06-14,41.0,Summer,2
183,Dishwasher,0.252,11:32,2024-09-05,32.5,Fall,5
370,Dishwasher,0.667,20:55,2024-06-04,33.5,Summer,1
101,Air Conditioning,1.975,20:46,2024-03-02,29.8,Spring,2
312,Heater,0.03,08:25,2024-03-21,21.5,Spring,5
328,Computer,0.173,18:44,2024-06-20,32.0,Summer,1
457,Computer,0.364,17:06,2024-03-24,29.3,Spring,4
337,Fridge,0.195,15:10,2024-08-12,27.1,Fall,2
48,Lights,0.156,11:11,2024-04-11,42.5,Summer,2
31,Heater,0.034,14:52,2024-05-01,40.8,Summer,5
263,Microwave,0.245,13:27,2024-07-21,26.6,Fall,2
381,Heater,0.06,13:51,2024-05-26,43.2,Summer,3
99,Heater,0.521,16:01,2024-12-09,12.8,Winter,5
398,Dishwasher,0.765,09:39,2024-02-17,11.9,Winter,1
153,Lights,0.091,13:02,2024-09-08,24.8,Fall,4
97,Air Conditioning,2.032,15:25,2024-07-14,28.6,Fall,2
369,Washing Machine,0.74,09:05,2024-03-10,33.5,Spring,2
272,Fridge,0.196,07:55,2024-03-15,20.7,Spring,2
403,Oven,0.317,05:42,2024-12-03,9.9,Winter,3
23,Heater,1.293,17:08,2024-02-09,10.1,Winter,3
398,Oven,2.27,19:37,2024-10-17,30.7,Fall,4
481,Oven,0.286,03:24,2024-06-26,31.2,Summer,1
196,Dishwasher,0.49,06:07,2024-10-20,32.9,Fall,4
149,Heater,0.045,09:58,2024-03-11,20.1,Spring,2
379,Fridge,0.176,02:21,2024-01-14,9.8,Winter,3
75,Heater,0.04,07:17,2024-06-19,31.0,Summer,4
309,Fridge,0.327,21:16,2024-06-22,30.6,Summer,4
70,Computer,0.038,04:52,2024-03-17,21.4,Spring,1
454,Oven,2.495,19:58,2024-12-18,22.9,Winter,5
341,Heater,0.054,19:23,2024-01-01,22.4,Winter,4
396,Heater,0.046,08:49,2024-03-25,20.2,Spring,4
289,Fridge,0.177,16:24,2024-02-13,15.1,Winter,3
331,Air Conditioning,0.166,20:13,2024-01-06,19.8,Winter,1
86,Fridge,0.214,01:28,2024-09-02,32.4,Fall,1
123,Lights,0.054,13:05,2024-04-27,29.7,Summer,4
204,Dishwasher,0.875,15:43,2024-12-26,7.9,Winter,3
63,Oven,0.422,05:35,2024-12-20,27.3,Winter,3
343,Dishwasher,1.05,21:17,2024-04-16,28.3,Summer,5
177,Washing Machine,0.266,00:38,2024-03-23,31.7,Spring,5
207,Oven,0.615,11:59,2024-03-21,20.7,Spring,2
220,Computer,0.031,02:59,2024-04-18,38.0,Summer,1
60,Air Conditioning,0.088,00:13,2024-02-03,7.8,Winter,4
285,Computer,0.135,19:09,2024-06-16,31.2,Summer,2
143,Lights,0.373,00:45,2024-01-05,21.6,Winter,5
109,Dishwasher,0.759,10:06,2024-05-10,34.5,Summer,4
22,Washing Machine,0.453,23:49,2024-05-08,28.3,Summer,2
275,TV,0.091,23:07,2024-03-08,31.1,Spring,4
33,TV,0.091,12:42,2024-10-05,24.0,Fall,4
232,Dishwasher,0.867,21:46,2024-01-14,9.0,Winter,3
290,Oven,2.479,19:09,2024-02-19,17.4,Winter,5
114,Fridge,0.283,16:39,2024-03-01,25.1,Spring,5
227,Air Conditioning,0.431,00:53,2024-03-04,22.7,Spring,3
147,Computer,0.088,21:29,2024-03-12,33.9,Spring,3
135,Microwave,0.078,01:15,2024-11-25,23.0,Fall,2
334,Washing Machine,0.438,19:35,2024-01-21,27.9,Winter,1
63,Microwave,0.062,23:25,2024-10-25,23.7,Fall,2
421,Heater,0.03,06:41,2024-01-03,24.4,Winter,2
448,TV,0.04,01:06,2024-02-07,25.7,Winter,5
479,Dishwasher,0.84,13:46,2024-03-16,27.2,Spring,1
224,Computer,0.046,04:44,2024-06-16,29.6,Summer,2
257,TV,0.416,17:06,2024-01-07,11.2,Winter,2
297,TV,0.467,22:08,2024-02-03,8.1,Winter,3
199,Fridge,0.211,15:30,2024-10-26,33.3,Fall,1
255,Dishwasher,0.291,16:11,2024-02-16,10.2,Winter,4
252,Dishwasher,0.544,03:07,2024-04-04,35.0,Summer,2
20,Heater,0.041,07:06,2024-03-23,21.7,Spring,3
175,Oven,0.27,22:31,2024-10-16,30.1,Fall,5
263,Lights,0.377,00:51,2024-02-16,16.7,Winter,4
125,Microwave,0.356,19:44,2024-02-12,10.1,Winter,5
148,Lights,0.08,11:00,2024-03-27,31.9,Spring,4
380,Oven,0.253,03:29,2024-03-01,33.0,Spring,4
232,Lights,0.454,20:34,2024-08-08,28.2,Fall,3
287,Dishwasher,0.322,07:46,2024-04-18,39.4,Summer,2
489,Computer,0.097,07:57,2024-05-05,30.7,Summer,3
442,Fridge,0.181,15:58,2024-03-12,20.7,Spring,4
199,Dishwasher,0.251,05:35,2024-03-02,32.1,Spring,5
27,Fridge,0.233,11:24,2024-01-05,8.5,Winter,5
54,Air Conditioning,0.844,12:51,2024-09-03,25.2,Fall,1
487,Lights,0.081,16:40,2024-03-13,32.6,Spring,4
435,Air Conditioning,0.218,16:08,2024-01-08,20.7,Winter,2
337,Oven,0.443,06:40,2024-05-24,38.0,Summer,4
102,Fridge,0.308,01:42,2024-09-26,26.8,Fall,5
124,Lights,0.664,19:24,2024-03-11,33.8,Spring,5
51,Air Conditioning,1.21,06:55,2024-03-13,29.4,Spring,2
25,Air Conditioning,0.095,00:48,2024-02-05,15.4,Winter,4
446,Air Conditioning,0.82,10:01,2024-07-10,24.8,Fall,3
68,Dishwasher,0.261,11:59,2024-09-06,25.5,Fall,4
341,Oven,0.318,18:22,2024-01-08,25.4,Winter,2
41,Dishwasher,1.192,20:19,2024-01-05,12.3,Winter,4
441,Computer,0.041,23:23,2024-03-15,24.9,Spring,5
2,Washing Machine,0.219,22:25,2024-04-06,28.8,Summer,1
273,Air Conditioning,1.821,21:54,2024-05-15,40.8,Summer,1
250,Oven,0.259,04:03,2024-12-03,17.3,Winter,4
194,TV,0.562,21:08,2024-09-10,26.1,Fall,5
410,Air Conditioning,0.66,04:22,2024-07-19,27.5,Fall,5
29,Microwave,0.399,20:03,2024-06-19,38.5,Summer,4
325,Computer,0.055,03:16,2024-11-26,28.0,Fall,2
310,Dishwasher,0.253,12:43,2024-04-10,31.3,Summer,2
203,Oven,1.181,09:37,2024-07-18,23.1,Fall,4
282,Microwave,0.064,00:03,2024-09-06,28.4,Fall,5
459,Oven,0.448,05:53,2024-12-22,16.5,Winter,5
486,Washing Machine,0.498,18:34,2024-08-20,24.5,Fall,3
110,TV,0.063,05:22,2024-03-17,26.9,Spring,5
449,Dishwasher,0.73,10:58,2024-11-23,32.4,Fall,5
212,Oven,2.223,20:13,2024-12-13,18.5,Winter,5
475,Heater,0.03,00:35,2024-11-06,29.1,Fall,3
168,TV,0.054,10:50,2024-12-10,22.1,Winter,1
456,Computer,0.09,08:29,2024-12-10,16.0,Winter,2
265,TV,0.372,17:25,2024-02-24,11.4,Winter,3
42,Microwave,0.056,06:33,2024-02-19,6.2,Winter,1
90,TV,0.139,16:06,2024-05-25,38.1,Summer,4
253,Microwave,0.083,03:42,2024-04-26,44.5,Summer,5
281,Oven,2.448,21:53,2024-11-21,30.8,Fall,4
344,Lights,0.329,05:45,2024-03-14,31.9,Spring,4
137,Fridge,0.32,11:10,2024-03-07,32.8,Spring,5
18,Dishwasher,0.476,16:48,2024-05-03,31.5,Summer,2
471,Air Conditioning,1.569,13:23,2024-10-20,29.2,Fall,3
202,Lights,0.061,16:48,2024-07-12,22.1,Fall,3
92,Air Conditioning,0.419,03:23,2024-03-27,24.6,Spring,1
168,Microwave,0.067,11:07,2024-12-25,26.0,Winter,1
101,Lights,0.064,08:35,2024-03-12,31.1,Spring,3
345,Dishwasher,1.043,15:15,2024-04-10,33.2,Summer,5
282,Lights,0.382,06:00,2024-03-02,33.4,Spring,3
125,TV,0.312,19:55,2024-12-05,16.6,Winter,1
199,Microwave,0.195,08:38,2024-04-12,30.7,Summer,1
449,Washing Machine,0.361,19:18,2024-03-07,26.7,Spring,1
492,Heater,0.048,00:06,2024-03-14,28.4,Spring,2
173,Lights,0.103,12:40,2024-06-15,30.7,Summer,4
432,Air Conditioning,0.099,01:21,2024-02-10,7.5,Winter,5
309,TV,0.045,02:50,2024-02-13,25.9,Winter,1
178,Fridge,0.173,18:08,2024-02-17,9.9,Winter,4
407,Heater,0.039,02:44,2024-09-02,31.5,Fall,3
466,Heater,0.051,14:29,2024-10-22,28.9,Fall,1
142,Dishwasher,0.823,14:00,2024-03-24,32.8,Spring,2
343,Air Conditioning,0.164,10:43,2024-12-13,22.6,Winter,2
135,Oven,0.27,04:51,2024-03-17,26.7,Spring,3
90,Microwave,0.084,02:55,2024-11-01,22.2,Fall,3
463,Heater,2.001,09:48,2024-12-11,7.7,Winter,5
377,Heater,0.038,20:37,2024-07-09,33.9,Fall,4
425,Dishwasher,0.26,05:20,2024-07-14,26.7,Fall,4
33,Air Conditioning,0.544,04:17,2024-08-21,24.5,Fall,4
119,Computer,0.31,15:19,2024-10-04,33.1,Fall,3
472,Dishwasher,0.915,15:51,2024-08-10,28.9,Fall,3
375,Heater,0.033,21:41,2024-04-15,31.1,Summer,5
366,TV,0.094,08:36,2024-03-28,29.5,Spring,5
119,Dishwasher,0.869,10:49,2024-03-28,30.4,Spring,4
70,Oven,0.304,16:59,2024-07-10,27.0,Fall,5
480,Heater,0.052,05:39,2024-06-28,28.2,Summer,5
470,Oven,0.26,06:14,2024-11-08,30.9,Fall,2
424,Heater,0.052,00:56,2024-12-23,24.0,Winter,5
467,Microwave,0.278,12:02,2024-03-13,28.5,Spring,3
331,TV,0.081,01:14,2024-03-02,29.2,Spring,2
1,Fridge,0.264,17:11,2024-03-27,33.7,Spring,1
150,Washing Machine,0.603,13:03,2024-03-10,22.3,Spring,3
257,Washing Machine,0.774,15:33,2024-08-17,30.3,Fall,3
101,Lights,0.057,13:20,2024-04-07,38.5,Summer,5
122,Oven,1.928,13:43,2024-10-20,27.0,Fall,5
16,TV,0.062,04:47,2024-04-26,31.1,Summer,5
221,Oven,1.418,12:31,2024-02-05,25.8,Winter,1
55,Washing Machine,1.014,13:53,2024-09-15,26.2,Fall,5
35,Heater,0.037,03:04,2024-05-10,43.0,Summer,2
225,Air Conditioning,0.268,05:31,2024-02-12,25.5,Winter,5
90,TV,0.464,21:17,2024-07-06,30.1,Fall,2
215,Lights,0.343,02:33,2024-02-13,12.6,Winter,5
290,Air Conditioning,0.121,02:01,2024-02-27,14.9,Winter,4
46,Oven,2.07,19:48,2024-06-09,32.7,Summer,4
365,Computer,0.137,10:14,2024-05-27,37.7,Summer,2
224,Dishwasher,0.263,03:18,2024-01-24,18.2,Winter,2
305,Lights,0.064,08:00,2024-04-15,28.1,Summer,2
136,Lights,0.437,22:44,2024-07-27,33.4,Fall,4
260,Fridge,0.405,20:56,2024-10-15,33.1,Fall,5
118,Air Conditioning,0.102,00:48,2024-01-02,19.4,Winter,3
214,Computer,0.25,16:28,2024-05-17,31.1,Summer,3
11,Washing Machine,0.774,15:26,2024-04-27,33.9,Summer,5
70,Air Conditioning,0.081,04:17,2024-01-07,5.8,Winter,2
338,Oven,0.326,16:34,2024-04-06,35.0,Summer,1
480,Fridge,0.269,20:02,2024-09-17,22.6,Fall,5
365,Dishwasher,0.277,07:48,2024-03-12,28.9,Spring,5
74,Fridge,0.217,03:33,2024-01-06,14.2,Winter,5
211,Air Conditioning,1.82,06:36,2024-03-24,33.8,Spring,3
123,Microwave,0.053,03:21,2024-03-21,23.9,Spring,4
393,Heater,0.045,19:42,2024-11-15,22.3,Fall,3
433,Washing Machine,0.21,01:16,2024-02-07,11.2,Winter,3
51,TV,0.058,02:10,2024-03-10,30.6,Spring,5
498,Computer,0.033,03:07,2024-06-11,40.4,Summer,3
454,Computer,0.116,21:40,2024-03-13,23.5,Spring,4
176,Microwave,0.071,18:25,2024-12-22,22.1,Winter,4
329,Washing Machine,0.255,02:43,2024-03-28,26.1,Spring,4
34,Computer,0.366,11:27,2024-02-27,7.1,Winter,4
415,Computer,0.441,09:13,2024-01-17,18.3,Winter,4
424,Computer,0.043,03:56,2024-11-21,28.2,Fall,4
314,Oven,1.059,07:55,2024-03-07,21.6,Spring,1
398,Heater,1.441,02:55,2024-01-10,12.1,Winter,3
309,Oven,1.966,19:47,2024-05-04,28.1,Summer,3
204,Computer,0.382,11:58,2024-07-28,32.3,Fall,5
6,Oven,0.415,00:37,2024-07-16,27.6,Fall,1
350,TV,0.059,23:54,2024-03-20,28.4,Spring,2
453,Lights,0.117,12:15,2024-12-26,12.9,Winter,4
286,Air Conditioning,0.482,23:52,2024-07-20,25.3,Fall,1
103,Heater,0.031,05:22,2024-12-08,24.0,Winter,3
261,Dishwasher,0.839,14:14,2024-03-12,30.5,Spring,3
212,Microwave,0.052,03:04,2024-04-15,39.5,Summer,4
183,Air Conditioning,0.107,03:12,2024-12-02,20.3,Winter,5
332,Lights,0.103,11:11,2024-01-28,11.3,Winter,2
125,Microwave,0.057,23:50,2024-10-16,33.4,Fall,1
149,Lights,0.312,06:20,2024-02-08,19.7,Winter,2
396,Lights,0.335,07:02,2024-10-19,28.5,Fall,5
322,TV,0.057,15:00,2024-03-07,20.7,Spring,5
246,Heater,0.045,05:00,2024-05-27,39.8,Summer,2
273,Computer,0.047,00:43,2024-03-25,21.7,Spring,3
486,TV,0.045,23:28,2024-03-21,32.9,Spring,2
146,Oven,0.46,04:52,2024-11-18,23.3,Fall,5
483,Fridge,0.192,11:09,2024-02-02,21.7,Winter,1
291,TV,0.054,07:15,2024-03-01,22.0,Spring,2
1,Lights,0.077,15:18,2024-03-02,26.0,Spring,5
54,TV,0.044,23:59,2024-09-08,23.2,Fall,3
265,Heater,0.03,19:33,2024-06-23,45.0,Summer,4
78,Oven,0.297,22:26,2024-07-09,24.7,Fall,3
261,TV,0.071,10:40,2024-06-05,28.6,Summer,4
402,Air Conditioning,0.797,04:43,2024-07-09,27.8,Fall,4
269,Air Conditioning,3.956,18:55,2024-06-21,41.7,Summer,3
229,Heater,0.03,08:20,2024-06-04,31.6,Summer,3
109,Oven,2.146,13:21,2024-08-25,28.0,Fall,5
164,Heater,0.056,00:20,2024-06-25,36.4,Summer,4
469,Washing Machine,0.238,03:55,2024-12-21,15.4,Winter,2
155,Microwave,0.061,22:58,2024-11-28,29.3,Fall,2
242,Dishwasher,0.384,18:31,2024-04-23,42.1,Summer,1
124,Lights,0.127,08:38,2024-09-14,25.1,Fall,2
334,Computer,0.27,11:27,2024-06-13,34.6,Summer,3
4,Fridge,0.203,13:24,2024-01-11,20.6,Winter,3
91,Heater,0.037,09:43,2024-02-12,20.6,Winter,4
6,Washing Machine,0.892,12:48,2024-02-01,16.5,Winter,3
253,Lights,0.273,22:05,2024-04-09,42.8,Summer,4
312,Heater,0.03,16:47,2024-04-16,35.5,Summer,4
61,Computer,0.043,00:32,2024-04-19,41.8,Summer,5
229,Microwave,0.262,19:44,2024-03-22,22.8,Spring,1
452,Oven,0.906,08:12,2024-06-14,35.4,Summer,1
103,Oven,1.081,09:40,2024-01-18,6.8,Winter,1
82,Fridge,0.182,02:08,2024-02-16,13.3,Winter,4
47,Air Conditioning,0.422,04:03,2024-03-03,21.7,Spring,5
370,Heater,0.058,01:02,2024-03-21,28.2,Spring,1
26,Microwave,0.366,21:50,2024-07-10,30.6,Fall,5
